bld_vol,sbp,dbp,heart_rate_viv,resp_rate_viv,eda,tmp_core,hrt_var_ecg,spo2
-0.8951612903225806,2.237715154138604,0.13475413867596625,-0.1827956989247312,-1.0,-3.0794375051171383,-10.59523809523805,3.6851040931589774,0.0
-0.9435483870967742,2.226173917386374,0.13799178467940892,-0.17193542410060542,-1.0,-2.318057631898615,-10.597818894094559,3.5248884642172422,-0.19777654252362425
-0.9435483870967742,2.2146442156701593,0.14121921381132282,-0.1503224611044367,-1.0,-3.0556828995775644,-10.600399692951065,3.364672835275507,-0.2
-0.9435483870967742,2.203126106559217,0.14443643536128048,-0.128709498108268,-1.0,-2.606644889908587,-10.602980491807573,3.204457206333772,0.0
-0.9435483870967742,2.191619647622805,0.14764345861885445,-0.1073117084162647,-1.0,-3.3434130350242315,-10.605561290664081,3.044241577392037,0.391106170094497
-0.9435483870967742,2.180130227810994,0.15083572787165075,-0.0967741935483871,-1.0,-1.0078536430507516,-10.60814208952059,2.884025948450302,0.4
-0.9435483870967742,2.168653079255247,0.15401748984497882,-0.096451433592139,-1.0,-0.9525612483956106,-10.610722888377095,2.7238103195085666,0.6
-0.9435483870967742,2.157187861174248,0.1571890987561255,-0.08564495209405455,-1.0,-3.0457059824692543,-10.613303687233604,2.5635946905668314,0.6
-0.9435483870967742,2.1457346311372576,0.160350563894664,-0.07483847059597021,-1.0,-0.598359845184246,-10.615884486090112,2.4033790616250967,0.6
-0.9435483870967742,2.1342985147211646,0.16349769625632704,-0.06403198909788585,-1.0,-0.9878749883678688,-10.618465284946618,2.2431634326833616,0.24002223457476363
-0.9435483870967742,2.1228754284194205,0.1666340345835663,-0.05322550759980151,-1.0,-1.7875936810964594,-10.621046083803126,2.1239204456435963,0.2
-0.9435483870967742,2.1114646104619066,0.16976027436839908,-0.043010752688172,-1.0,-1.0151496849648944,-10.623626882659634,2.112331066738418,0.4
-0.9435483870967742,2.1000661184178817,0.17287642490039778,-0.043656272600668185,-1.0,-1.7902435843473823,-10.62620768151614,2.10074168783324,0.4
-0.9435483870967742,2.0886847918528177,0.17597866023044165,-0.053763440860215,-1.0,-3.0795207563862896,-10.628788480372648,2.0891523089280617,0.4
-0.9435483870967742,2.07731727689861,0.1790698184240871,-0.05301033429563611,-1.0,-3.353480819242243,-10.631369279229157,2.0775629300228835,0.4
-0.9435483870967742,2.0659623681581087,0.18215093259510085,-0.043010752688172,-1.0,-3.2967850996602386,-10.633950078085665,2.0659735511177053,0.4
-0.9435483870967742,2.054620123200573,0.18522201203305544,-0.04215005947151042,-1.0,-3.0974412387425256,-10.636530876942171,2.054384172212527,0.4
-0.9435483870967742,2.043295072941849,0.18827959019099488,-0.032258064516129,-1.0,-2.6800980601133437,-10.639111675798679,2.042794793307349,0.2
-0.9435483870967742,2.031984638428718,0.1913258117635424,-0.031289784647384716,-1.0,-3.2635911324864812,-10.641692474655187,2.0312054144021707,0.2
-0.9435483870967742,2.0206871479987667,0.19436204383323277,-0.021505376344086,-1.0,-3.0860453863069104,-10.644273273511693,2.019616035496993,0.0
-0.9435483870967742,2.0094026592212555,0.1973882956896387,-0.021505376344086,-1.0,-3.350949000153771,-10.646854072368201,1.984228500295869,-0.2
-0.9435483870967742,1.998135371724169,0.20040145653498553,-0.020375716497217672,-1.0,-3.113582206052116,-10.64943487122471,1.9294757986970643,-0.4
-0.9435483870967742,1.9868835267456444,0.20340298499893122,-0.010752688172043,-1.0,-3.0871474925928006,-10.652015670081218,1.8747230970982594,0.6
-0.9435483870967742,1.9756449637197802,0.20639457847979467,-0.010752688172043,-1.0,-3.087219630240907,-10.654596468937724,1.8199703954994544,0.6
-0.9435483870967742,1.964419740215836,0.2093762462671482,-0.010752688172043,-1.0,-3.087219433514374,-10.657177267794232,1.7652176939006494,0.6
-0.9435483870967742,1.9532117019356943,0.21234522965941718,-0.011200965889054228,-1.0,-3.08721943405028,-10.65975806665074,1.7104649923018447,0.4
-0.9435483870967742,1.9420199555853115,0.21530230852725601,-0.014803126388415603,-1.0,-3.0872194340488215,-10.662338865507246,1.65571229070304,0.4
-0.9435483870967742,1.930841829057066,0.2182495069317878,-0.01840528688777714,-1.0,-3.0872194340488264,-10.664919664363754,1.600959589104235,0.4
-0.9435483870967742,1.9196773799202176,0.22118683416258506,-0.021505376344086,-1.0,-3.0872194340488264,-10.667500463220263,1.54620688750543,0.4
-0.9435483870967742,1.9085300773123315,0.22411187996128973,-0.021505376344086,-1.0,-3.0872194340488264,-10.670081262076769,1.4914541859066253,0.6
-0.9435483870967742,1.8973999386836269,0.22702475274551775,-0.021505376344086,-1.0,-3.0872194340488264,-10.672662060933277,1.4586005714334118,0.4
-0.9435483870967742,1.8862837577465394,0.22992779958621354,-0.021505376344086,-0.8175456953209306,-3.0872194340488264,-10.675242859789785,1.4303271581890804,0.4
-0.9435483870967742,1.875181592070329,0.23282102977294958,-0.023226762777409163,-0.05486708301997864,-3.0872194340488264,-10.677823658646293,1.4020537449447488,0.6
-0.9435483870967742,1.8640965115900008,0.2357023778376036,-0.032258064516129,0.18941895824477645,-3.0872194340488264,-10.6804044575028,1.3737803317004171,0.6
-0.9435483870967742,1.8530294897765052,0.23857128805071692,-0.032258064516129,0.2352941176470588,-3.0872194340488264,-10.682985256359308,1.3455069184560857,0.6
-0.9435483870967742,1.8419767635241053,0.24143042684007288,-0.032258064516129,0.2627603570611122,-3.0872194340488264,-10.685566055215816,1.3172335052117543,0.6
-0.9435483870967742,1.8309383904020597,0.24427980349524378,-0.032258064516129,0.38119216558218605,-3.087219434048827,-10.688146854072322,1.2889600919674227,0.6
-0.9435483870967742,1.819917018504592,0.24711769368536066,-0.034248417579658866,0.4705882352941176,-3.0872194340488908,-10.69072765292883,1.2606866787230913,0.6
-0.9435483870967742,1.8089146225998518,0.24994288483985488,-0.043010752688172,0.4705882352941176,-3.087219434023877,-10.693308451785338,1.2324132654787596,0.6
-0.9435483870967742,1.7979268601256782,0.252758359090366,-0.043010752688172,0.4705882352941176,-3.0872194436720686,-10.695889250641846,1.2047040806287863,0.6
-0.9435483870967742,1.7869537886513316,0.25556412572646686,-0.04516248572982595,0.4705882352941176,-3.0872157347614717,-10.698470049498352,1.181924470171627,0.6
-0.9435483870967742,1.7759976117920397,0.2583587979015619,-0.053763440860215,0.4705882352941176,-3.088637137642388,-10.70105084835486,1.1591448597144673,0.6
-0.9435483870967742,1.765061350889576,0.2611405135099319,-0.053763440860215,0.4705882352941176,-2.098574270212009,-10.703631647211369,1.1363652492573082,0.6
-0.9435483870967742,1.7541400612871612,0.2639125667340942,-0.05607655387999304,0.4705882352941176,-3.1929257980537096,-10.706212446067875,1.1135856388001488,0.6
-0.9354838709677419,1.7432338005540526,0.2666749668636215,-0.064516129032258,0.4533237419481411,-3.0869574290127786,-10.708793244924383,1.0908060283429892,0.6
-0.9354838709677419,1.7323443051882303,0.26942666088320666,-0.064516129032258,0.4117647058823529,-3.0872212763713742,-10.711374043780891,1.0680264178858299,0.6
